03-Sep-2001,15.02,2.35,1.38
04-Sep-2001,15.02,2.35,1.38
05-Sep-2001,14.98,2.34,1.42
06-Sep-2001,14.85,2.32,1.54
07-Sep-2001,14.84,2.32,1.45
10-Sep-2001,14.81,2.32,1.45
11-Sep-2001,14.67,2.30,1.47
12-Sep-2001,14.14,2.21,1.52
13-Sep-2001,13.99,2.19,1.54
14-Sep-2001,13.24,2.07,1.62
17-Sep-2001,12.56,1.97,1.71
18-Sep-2001,12.96,2.03,1.66
19-Sep-2001,13.13,2.06,1.65
20-Sep-2001,12.94,2.03,1.67
21-Sep-2001,12.30,1.92,1.75
24-Sep-2001,12.51,1.96,1.72
25-Sep-2001,12.40,1.94,1.74
26-Sep-2001,12.58,1.97,1.72
27-Sep-2001,12.81,2.01,1.68
28-Sep-2001,13.16,2.06,1.64
01-Oct-2001,13.10,2.05,1.65
03-Oct-2001,12.95,2.03,1.67
04-Oct-2001,13.13,2.05,1.64
05-Oct-2001,13.17,2.06,1.64
08-Oct-2001,12.98,2.03,1.67
09-Oct-2001,13.14,2.06,1.65
10-Oct-2001,13.54,2.12,1.60
11-Oct-2001,13.75,2.15,1.58
12-Oct-2001,13.83,2.16,1.57
15-Oct-2001,13.87,2.17,1.57
16-Oct-2001,13.98,2.19,1.55
17-Oct-2001,14.20,2.22,1.53
18-Oct-2001,13.99,2.19,1.55
19-Oct-2001,14.16,2.20,1.54
22-Oct-2001,14.15,2.20,1.56
23-Oct-2001,14.40,2.24,1.54
24-Oct-2001,14.38,2.23,1.54
25-Oct-2001,14.26,2.22,1.59
29-Oct-2001,14.18,2.20,1.59
30-Oct-2001,13.99,2.17,1.62
31-Oct-2001,13.79,2.19,1.61
01-Nov-2001,14.11,2.24,1.57
02-Nov-2001,14.16,2.25,1.56
05-Nov-2001,14.06,2.24,1.57
06-Nov-2001,14.22,2.26,1.56
07-Nov-2001,14.01,2.25,1.56
08-Nov-2001,14.16,2.27,1.55
09-Nov-2001,14.55,2.28,1.56
12-Nov-2001,14.65,2.27,1.56
13-Nov-2001,14.57,2.29,1.55
14-Nov-2001,14.72,2.34,1.52
15-Nov-2001,15.01,2.41,1.47
19-Nov-2001,15.48,2.37,1.50
20-Nov-2001,15.22,2.38,1.49
21-Nov-2001,15.31,2.40,1.48
22-Nov-2001,15.40,2.39,1.48
23-Nov-2001,15.35,2.44,1.45
26-Nov-2001,15.66,2.43,1.46
27-Nov-2001,15.59,2.42,1.46
28-Nov-2001,15.52,2.41,1.47
29-Nov-2001,15.46,2.40,1.47
03-Dec-2001,15.44,2.43,1.46
04-Dec-2001,15.62,2.49,1.42
05-Dec-2001,16.01,2.51,1.41
06-Dec-2001,16.09,2.51,1.41
07-Dec-2001,16.12,2.52,1.41
10-Dec-2001,16.16,2.50,1.41
11-Dec-2001,16.09,2.50,1.42
12-Dec-2001,16.05,2.48,1.43
13-Dec-2001,15.92,2.45,1.44
14-Dec-2001,15.76,2.44,1.44
18-Dec-2001,15.68,2.39,1.47
19-Dec-2001,15.37,2.40,1.47
20-Dec-2001,15.39,2.37,1.49
21-Dec-2001,15.23,2.37,1.49
24-Dec-2001,15.19,2.33,1.51
26-Dec-2001,14.99,2.30,1.53
27-Dec-2001,14.78,2.33,1.51
28-Dec-2001,14.98,2.39,1.48
31-Dec-2001,15.35,2.38,1.48
01-Jan-2002,15.29,2.39,1.47
02-Jan-2002,15.37,2.42,1.46
03-Jan-2002,15.54,2.47,1.42
04-Jan-2002,15.89,2.48,1.41
07-Jan-2002,15.94,2.50,1.40
08-Jan-2002,16.09,2.49,1.41
09-Jan-2002,15.98,2.48,1.42
10-Jan-2002,15.91,2.46,1.44
11-Jan-2002,15.78,2.50,1.41
14-Jan-2002,16.08,2.47,1.43
15-Jan-2002,15.61,2.46,1.43
16-Jan-2002,15.56,2.82,1.23
17-Jan-2002,17.57,2.78,1.25
18-Jan-2002,17.32,2.83,1.25
21-Jan-2002,17.29,2.83,1.25
22-Jan-2002,17.31,2.83,1.25
23-Jan-2002,17.26,2.81,1.26
24-Jan-2002,17.19,2.79,1.26
25-Jan-2002,17.06,2.76,1.27
28-Jan-2002,16.93,2.76,1.27
29-Jan-2002,16.93,2.75,1.27
30-Jan-2002,16.87,2.77,1.26
31-Jan-2002,16.99,2.79,1.26
01-Feb-2002,17.42,2.79,1.26
04-Feb-2002,17.34,2.78,1.26
05-Feb-2002,17.30,2.77,1.27
06-Feb-2002,17.92,2.87,1.35
07-Feb-2002,17.88,2.86,1.35
08-Feb-2002,18.09,2.90,1.33
11-Feb-2002,18.22,2.92,1.33
12-Feb-2002,18.19,2.91,1.33
13-Feb-2002,18.28,2.93,1.32
14-Feb-2002,18.52,2.96,1.30
15-Feb-2002,18.68,2.99,1.29
18-Feb-2002,18.88,3.02,1.28
19-Feb-2002,18.66,2.99,1.29
20-Feb-2002,18.44,2.95,1.31
21-Feb-2002,18.50,2.96,1.30
22-Feb-2002,18.72,3.00,1.29
25-Feb-2002,18.76,3.00,1.30
26-Feb-2002,19.14,3.07,1.27
27-Feb-2002,19.14,3.07,1.27
28-Feb-2002,18.38,2.94,1.33
01-Mar-2002,18.96,3.04,1.29
04-Mar-2002,18.97,3.03,1.29
05-Mar-2002,18.99,3.03,1.28
06-Mar-2002,18.79,3.02,1.29
07-Mar-2002,19.11,3.07,1.27
08-Mar-2002,19.03,3.06,1.27
11-Mar-2002,18.71,3.01,1.30
12-Mar-2002,18.43,2.96,1.32
13-Mar-2002,18.54,2.98,1.31
14-Mar-2002,18.58,2.99,1.31
15-Mar-2002,18.74,3.01,1.29
18-Mar-2002,18.73,3.01,1.29
19-Mar-2002,18.46,2.97,1.31
20-Mar-2002,18.51,2.98,1.31
21-Mar-2002,18.33,2.95,1.32
22-Mar-2002,18.24,2.93,1.33
26-Mar-2002,17.99,2.89,1.35
27-Mar-2002,18.00,2.89,1.35
28-Mar-2002,18.10,2.91,1.34
01-Apr-2002,18.25,2.93,1.33
02-Apr-2002,18.22,2.93,1.33
03-Apr-2002,18.00,2.89,1.35
04-Apr-2002,18.36,2.95,1.33
05-Apr-2002,18.30,2.94,1.21
08-Apr-2002,17.91,2.90,1.38
09-Apr-2002,17.78,2.88,1.39
10-Apr-2002,18.01,2.91,1.37
11-Apr-2002,18.09,2.93,1.36
12-Apr-2002,18.14,2.93,1.36
15-Apr-2002,17.94,2.90,1.37
16-Apr-2002,17.70,2.86,1.39
17-Apr-2002,17.80,2.88,1.38
18-Apr-2002,18.49,2.94,1.38
19-Apr-2002,18.02,2.86,1.42
22-Apr-2002,18.02,2.87,1.41
23-Apr-2002,18.05,2.88,1.41
24-Apr-2002,18.16,2.86,1.40
25-Apr-2002,17.85,2.82,1.42
26-Apr-2002,17.90,2.83,1.41
29-Apr-2002,17.69,2.80,1.44
30-Apr-2002,17.86,2.83,1.42
02-May-2002,18.08,2.93,1.41
03-May-2002,18.04,2.80,1.38
06-May-2002,18.10,2.81,1.38
07-May-2002,18.26,2.84,1.39
08-May-2002,18.38,2.86,1.38
09-May-2002,18.54,2.88,1.37
10-May-2002,18.36,2.85,1.36
13-May-2002,18.16,2.86,1.36
14-May-2002,17.99,2.84,1.36
15-May-2002,17.87,2.82,1.37
16-May-2002,17.63,2.78,1.39
17-May-2002,17.49,2.81,1.39
20-May-2002,17.23,2.76,1.41
21-May-2002,16.82,2.70,1.47
22-May-2002,16.60,2.73,1.47
23-May-2002,16.31,2.68,1.50
24-May-2002,16.95,2.79,1.32
27-May-2002,16.88,2.78,1.33
28-May-2002,16.49,2.71,1.41
29-May-2002,16.54,2.72,1.44
30-May-2002,16.72,2.81,1.48
31-May-2002,16.19,3.07,1.39
03-Jun-2002,16.39,3.11,1.39
04-Jun-2002,16.48,3.13,1.38
05-Jun-2002,16.78,3.19,1.36
06-Jun-2002,16.42,3.21,1.36
07-Jun-2002,16.18,3.16,1.38
10-Jun-2002,16.51,3.23,1.35
11-Jun-2002,16.93,3.31,1.35
12-Jun-2002,16.87,3.30,1.39
13-Jun-2002,16.72,3.27,1.40
14-Jun-2002,16.74,3.30,1.31
17-Jun-2002,16.80,3.32,1.31
18-Jun-2002,16.58,3.28,1.33
19-Jun-2002,16.40,3.24,1.35
20-Jun-2002,15.86,3.24,1.36
21-Jun-2002,15.75,3.22,1.31
24-Jun-2002,15.74,3.22,1.32
25-Jun-2002,15.64,3.20,1.32
26-Jun-2002,15.48,3.17,1.35
27-Jun-2002,15.56,3.18,1.35
28-Jun-2002,15.73,3.20,1.34
01-Jul-2002,15.90,2.67,2.01
02-Jul-2002,15.88,2.66,2.01
03-Jul-2002,15.91,2.67,2.01
04-Jul-2002,15.92,2.67,2.01
05-Jul-2002,15.97,2.68,2.00
08-Jul-2002,16.09,2.70,1.99
09-Jul-2002,16.07,2.69,1.99
10-Jul-2002,15.94,2.67,2.01
11-Jul-2002,15.71,2.64,2.03
12-Jul-2002,15.74,2.64,2.03
15-Jul-2002,15.59,2.61,2.05
16-Jul-2002,15.41,2.58,2.08
17-Jul-2002,15.36,2.58,2.08
18-Jul-2002,15.49,2.60,2.06
19-Jul-2002,15.41,2.58,2.08
22-Jul-2002,15.05,2.52,2.12
23-Jul-2002,15.20,2.55,2.10
24-Jul-2002,14.93,2.50,2.14
25-Jul-2002,14.90,2.50,2.15
26-Jul-2002,14.48,2.43,2.21
29-Jul-2002,14.45,2.42,2.21
30-Jul-2002,14.29,2.40,2.24
31-Jul-2002,14.26,2.39,2.24
01-Aug-2002,14.24,2.39,2.25
02-Aug-2002,14.20,2.38,2.25
05-Aug-2002,14.33,2.40,2.23
06-Aug-2002,14.38,2.41,2.22
07-Aug-2002,14.41,2.42,2.22
08-Aug-2002,14.19,2.88,2.17
09-Aug-2002,14.31,2.90,2.15
12-Aug-2002,14.43,2.93,2.13
13-Aug-2002,14.52,2.95,2.12
14-Aug-2002,14.43,2.93,2.16
16-Aug-2002,14.57,2.96,2.16
19-Aug-2002,14.58,2.96,2.16
20-Aug-2002,14.71,2.99,2.14
21-Aug-2002,14.71,2.98,2.14
22-Aug-2002,14.66,2.98,2.04
23-Aug-2002,14.81,3.01,2.02
26-Aug-2002,14.86,3.02,1.98
27-Aug-2002,14.70,2.99,2.01
28-Aug-2002,14.67,2.98,2.01
29-Aug-2002,14.69,2.99,2.02
30-Aug-2002,15.04,3.06,1.95
02-Sep-2002,15.08,3.07,1.95
03-Sep-2002,14.90,3.03,1.97
04-Sep-2002,14.98,3.05,1.94
05-Sep-2002,15.01,3.05,1.97
06-Sep-2002,14.81,3.01,1.96
09-Sep-2002,14.86,3.02,1.84
11-Sep-2002,14.86,3.02,1.84
12-Sep-2002,14.90,2.50,2.15
13-Sep-2002,14.76,2.48,2.17
16-Sep-2002,14.67,2.46,2.18
17-Sep-2002,14.80,2.48,2.16
18-Sep-2002,14.63,2.45,2.18
19-Sep-2002,14.52,2.44,2.20
20-Sep-2002,14.43,2.42,2.22
23-Sep-2002,14.44,2.42,2.21
24-Sep-2002,14.38,2.41,2.22
25-Sep-2002,14.43,2.42,2.22
26-Sep-2002,14.43,2.42,2.22
27-Sep-2002,14.53,2.44,2.20
30-Sep-2002,14.33,2.40,2.23
01-Oct-2002,14.21,2.38,2.25
03-Oct-2002,14.11,2.37,2.27
04-Oct-2002,14.11,2.37,2.27
07-Oct-2002,14.21,2.38,2.25
08-Oct-2002,14.30,2.40,2.24
09-Oct-2002,14.21,2.38,2.25
10-Oct-2002,14.22,2.38,2.25
11-Oct-2002,14.40,2.42,2.22
14-Oct-2002,14.42,2.42,2.22
16-Oct-2002,14.44,2.42,2.21
17-Oct-2002,14.44,2.42,2.21
18-Oct-2002,14.41,2.42,2.22
21-Oct-2002,14.35,2.41,2.23
22-Oct-2002,14.28,2.39,2.24
23-Oct-2002,14.20,2.38,2.25
24-Oct-2002,14.05,2.36,2.28
25-Oct-2002,13.83,2.32,2.31
28-Oct-2002,14.03,2.35,2.28
29-Oct-2002,14.25,2.39,2.24
30-Oct-2002,14.26,2.39,2.24
31-Oct-2002,14.47,2.43,2.21
01-Nov-2002,14.47,2.43,2.21
04-Nov-2002,14.63,2.45,2.19
05-Nov-2002,14.63,2.45,2.19
07-Nov-2002,14.61,2.45,2.19
08-Nov-2002,14.55,2.44,2.20
11-Nov-2002,14.51,2.43,2.20
12-Nov-2002,14.60,2.45,2.19
13-Nov-2002,14.64,2.46,2.18
14-Nov-2002,14.78,2.48,2.16
15-Nov-2002,15.06,2.53,2.12
18-Nov-2002,15.16,2.54,2.11
20-Nov-2002,15.23,2.55,2.10
21-Nov-2002,15.34,2.57,2.08
22-Nov-2002,13.84,2.23,2.57
25-Nov-2002,13.92,2.24,2.55
26-Nov-2002,14.05,2.27,2.53
27-Nov-2002,13.98,2.26,2.54
28-Nov-2002,14.24,2.30,2.50
29-Nov-2002,14.24,2.30,2.49
02-Dec-2002,14.48,2.34,2.45
03-Dec-2002,14.31,2.31,2.48
04-Dec-2002,14.06,2.27,2.53
05-Dec-2002,14.19,2.29,2.50
06-Dec-2002,14.51,2.34,2.45
09-Dec-2002,14.36,2.32,2.47
10-Dec-2002,14.43,2.33,2.46
11-Dec-2002,14.51,2.34,2.45
12-Dec-2002,14.61,2.36,2.43
13-Dec-2002,14.73,2.38,2.41
16-Dec-2002,14.63,2.36,2.43
17-Dec-2002,14.56,2.35,2.44
18-Dec-2002,14.62,2.36,2.43
19-Dec-2002,14.59,2.35,2.43
20-Dec-2002,14.64,2.36,2.43
23-Dec-2002,14.59,2.35,2.43
24-Dec-2002,14.72,2.37,2.41
26-Dec-2002,14.85,2.39,2.39
27-Dec-2002,14.90,2.40,2.39
30-Dec-2002,14.81,2.39,2.40
31-Dec-2002,14.83,2.39,2.40
01-Jan-2003,14.92,2.41,2.38
02-Jan-2003,14.82,2.39,2.40
03-Jan-2003,14.78,2.38,2.40
06-Jan-2003,14.71,2.37,2.42
07-Jan-2003,14.67,2.37,2.42
08-Jan-2003,14.77,2.38,2.41
09-Jan-2003,14.88,2.40,2.39
10-Jan-2003,14.65,2.36,2.43
13-Jan-2003,14.56,2.35,2.44
14-Jan-2003,14.63,2.36,2.43
15-Jan-2003,14.72,2.37,2.41
16-Jan-2003,14.76,2.38,2.41
17-Jan-2003,14.74,2.38,2.41
20-Jan-2003,14.60,2.35,2.43
21-Jan-2003,14.62,2.36,2.43
22-Jan-2003,14.69,2.37,2.42
23-Jan-2003,14.52,2.34,2.45
24-Jan-2003,14.32,2.31,2.48
27-Jan-2003,14.07,2.27,2.52
28-Jan-2003,14.19,2.29,2.50
29-Jan-2003,14.07,2.27,2.53
30-Jan-2003,14.03,2.26,2.53
31-Jan-2003,14.13,2.28,2.51
03-Feb-2003,14.31,2.31,2.48
04-Feb-2003,14.31,2.31,2.48
05-Feb-2003,14.21,2.29,2.50
06-Feb-2003,14.42,2.33,2.46
07-Feb-2003,14.34,2.31,2.48
10-Feb-2003,14.22,2.29,2.50
11-Feb-2003,14.21,2.29,2.50
12-Feb-2003,14.17,2.28,2.51
14-Feb-2003,14.05,2.27,2.53
17-Feb-2003,14.35,2.31,2.48
18-Feb-2003,14.37,2.32,2.47
19-Feb-2003,14.43,2.33,2.46
20-Feb-2003,14.45,2.33,2.46
21-Feb-2003,14.46,2.33,2.46
24-Feb-2003,14.51,2.34,2.45
25-Feb-2003,14.32,2.31,2.48
26-Feb-2003,14.24,2.30,2.50
27-Feb-2003,14.28,2.30,2.49
28-Feb-2003,14.42,2.33,2.46
03-Mar-2003,14.36,2.32,2.47
04-Mar-2003,14.24,2.30,2.50
05-Mar-2003,14.16,2.28,2.51
06-Mar-2003,14.03,2.26,2.53
07-Mar-2003,13.84,2.23,2.57
10-Mar-2003,13.70,2.21,2.59
11-Mar-2003,13.81,2.23,2.57
12-Mar-2003,13.63,2.20,2.61
13-Mar-2003,13.60,2.19,2.61
17-Mar-2003,13.51,2.18,2.63
19-Mar-2003,13.71,2.20,2.85
20-Mar-2003,14.00,2.25,2.79
21-Mar-2003,14.08,2.26,2.78
22-Mar-2003,14.17,2.28,2.76
24-Mar-2003,13.85,2.23,2.83
25-Mar-2003,13.81,2.22,2.83
26-Mar-2003,13.85,2.23,2.83
27-Mar-2003,13.69,2.20,2.86
28-Mar-2003,13.67,2.20,2.86
31-Mar-2003,13.36,2.15,2.93
01-Apr-2003,13.44,2.16,2.91
02-Apr-2003,13.65,2.19,2.87
03-Apr-2003,13.78,2.22,2.84
04-Apr-2003,13.89,2.23,2.82
07-Apr-2003,14.09,2.26,2.78
08-Apr-2003,13.91,2.24,2.81
09-Apr-2003,13.73,2.21,2.85
10-Apr-2003,13.14,2.11,2.98
11-Apr-2003,12.97,2.09,3.02
15-Apr-2003,12.99,2.09,3.01
16-Apr-2003,13.09,2.10,2.99
17-Apr-2003,12.85,2.07,3.04
21-Apr-2003,12.94,2.08,3.02
22-Apr-2003,12.89,2.07,3.04
23-Apr-2003,12.76,2.05,3.07
24-Apr-2003,12.70,2.04,3.08
25-Apr-2003,12.63,2.03,3.10
28-Apr-2003,12.70,2.04,3.08
29-Apr-2003,12.73,2.05,3.07
30-Apr-2003,13.14,2.11,2.98
02-May-2003,10.86,2.02,3.17
05-May-2003,10.94,2.04,3.15
06-May-2003,11.02,2.05,3.12
07-May-2003,11.00,2.05,3.13
08-May-2003,10.90,2.03,3.16
09-May-2003,10.86,2.02,3.17
12-May-2003,10.84,2.02,3.18
13-May-2003,10.93,2.03,3.15
14-May-2003,11.02,2.05,3.12
15-May-2003,11.11,2.07,3.10
16-May-2003,11.26,2.10,3.06
19-May-2003,11.19,2.08,3.08
20-May-2003,11.25,2.09,3.06
21-May-2003,11.21,2.09,3.07
22-May-2003,11.15,2.08,3.09
23-May-2003,11.20,2.09,3.07
26-May-2003,11.37,2.12,3.03
27-May-2003,11.47,2.13,3.00
28-May-2003,11.31,2.10,3.04
29-May-2003,11.61,2.16,2.97
30-May-2003,11.65,2.17,2.95
02-Jun-2003,11.59,2.19,2.93
03-Jun-2003,11.54,2.18,2.94
04-Jun-2003,11.66,2.20,2.91
05-Jun-2003,11.82,2.23,2.87
06-Jun-2003,11.95,2.25,2.84
09-Jun-2003,12.01,2.27,2.83
10-Jun-2003,11.85,2.24,2.87
11-Jun-2003,11.92,2.25,2.85
12-Jun-2003,12.00,2.27,2.83
13-Jun-2003,12.06,2.28,2.82
16-Jun-2003,12.01,2.27,2.83
17-Jun-2003,12.35,2.33,2.75
18-Jun-2003,12.41,2.34,2.74
19-Jun-2003,12.47,2.35,2.72
20-Jun-2003,12.56,2.37,2.70
23-Jun-2003,12.44,2.35,2.73
24-Jun-2003,12.39,2.34,2.74
25-Jun-2003,12.64,2.38,2.69
26-Jun-2003,12.75,2.41,2.66
27-Jun-2003,12.85,2.42,2.64
30-Jun-2003,12.95,2.44,2.62
01-Jul-2003,12.32,2.44,2.33
02-Jul-2003,12.35,2.44,2.33
03-Jul-2003,12.47,2.47,2.31
04-Jul-2003,12.40,2.45,2.32
07-Jul-2003,12.43,2.46,2.31
08-Jul-2003,12.49,2.47,2.30
09-Jul-2003,12.43,2.46,2.31
10-Jul-2003,12.66,2.50,2.27
11-Jul-2003,12.66,2.50,2.27
14-Jul-2003,12.76,2.52,2.25
15-Jul-2003,12.64,2.50,2.27
16-Jul-2003,12.73,2.52,2.26
17-Jul-2003,12.55,2.48,2.29
18-Jul-2003,12.42,2.46,2.31
21-Jul-2003,12.16,2.40,2.36
22-Jul-2003,12.00,2.39,2.38
23-Jul-2003,12.10,2.41,2.36
24-Jul-2003,12.32,2.45,2.32
25-Jul-2003,12.58,2.51,2.27
28-Jul-2003,12.65,2.52,2.26
29-Jul-2003,12.71,2.53,2.25
30-Jul-2003,12.81,2.55,2.23
31-Jul-2003,12.84,2.55,2.23
01-Aug-2003,12.95,2.58,2.21
04-Aug-2003,13.26,2.59,2.17
05-Aug-2003,13.05,2.55,2.21
06-Aug-2003,12.90,2.52,2.23
07-Aug-2003,13.19,2.57,2.19
08-Aug-2003,13.47,2.63,2.14
11-Aug-2003,13.58,2.65,2.12
12-Aug-2003,13.61,2.65,2.12
13-Aug-2003,13.74,2.68,2.10
14-Aug-2003,13.75,2.68,2.10
18-Aug-2003,14.12,2.76,2.04
19-Aug-2003,14.08,2.75,2.05
20-Aug-2003,14.19,2.77,2.03
21-Aug-2003,14.33,2.80,2.01
22-Aug-2003,14.45,2.82,1.99
25-Aug-2003,14.01,2.73,2.06
26-Aug-2003,14.52,2.83,1.98
27-Aug-2003,14.77,2.88,1.95
28-Aug-2003,14.78,2.88,1.95
29-Aug-2003,14.95,2.92,1.93
01-Sep-2003,15.16,2.96,1.90
02-Sep-2003,15.27,2.98,1.89
03-Sep-2003,14.98,2.92,1.92
04-Sep-2003,15.13,2.95,1.91
05-Sep-2003,15.41,3.01,1.87
08-Sep-2003,15.62,3.05,1.85
09-Sep-2003,15.50,3.03,1.86
10-Sep-2003,15.53,3.03,1.86
11-Sep-2003,15.46,3.02,1.86
12-Sep-2003,15.12,2.95,1.91
15-Sep-2003,14.65,2.86,1.97
16-Sep-2003,14.96,2.92,1.93
17-Sep-2003,14.78,2.88,1.95
18-Sep-2003,14.35,2.80,2.01
19-Sep-2003,14.57,2.84,1.98
22-Sep-2003,14.36,2.80,2.01
23-Sep-2003,14.64,2.86,1.97
24-Sep-2003,15.12,2.95,1.91
25-Sep-2003,14.95,2.92,1.93
26-Sep-2003,15.28,2.98,1.89
29-Sep-2003,15.43,3.01,1.87
30-Sep-2003,15.61,3.05,1.85
01-Oct-2003,15.66,3.06,1.84
03-Oct-2003,15.97,3.12,1.80
06-Oct-2003,16.30,3.18,1.77
07-Oct-2003,16.28,3.18,1.77
08-Oct-2003,16.29,3.18,1.77
09-Oct-2003,16.55,3.23,1.84
10-Oct-2003,16.78,3.28,1.81
13-Oct-2003,17.04,3.33,1.78
14-Oct-2003,16.76,3.27,1.81
15-Oct-2003,16.94,3.30,1.79
16-Oct-2003,17.14,3.35,1.77
17-Oct-2003,17.29,3.37,1.76
20-Oct-2003,17.00,3.32,1.79
21-Oct-2003,16.60,3.24,1.83
22-Oct-2003,16.46,3.21,1.85
23-Oct-2003,16.21,3.16,1.87
24-Oct-2003,16.60,3.24,1.83
25-Oct-2003,16.78,3.27,1.81
27-Oct-2003,16.37,3.19,1.86
28-Oct-2003,16.33,3.19,1.86
29-Oct-2003,16.52,3.22,1.84
30-Oct-2003,16.72,3.26,1.82
31-Oct-2003,17.15,3.35,1.77
03-Nov-2003,17.65,3.45,1.72
04-Nov-2003,17.84,3.48,1.70
05-Nov-2003,17.74,3.46,1.71
06-Nov-2003,17.77,3.47,1.71
07-Nov-2003,17.55,3.42,1.73
10-Nov-2003,17.58,3.43,1.73
11-Nov-2003,17.65,3.44,1.72
12-Nov-2003,17.68,3.45,1.72
13-Nov-2003,17.42,3.40,1.74
14-Nov-2003,17.09,3.34,1.78
15-Nov-2003,17.23,3.36,1.76
17-Nov-2003,17.42,3.40,1.74
18-Nov-2003,17.24,3.37,1.76
19-Nov-2003,16.98,3.31,1.79
20-Nov-2003,16.78,3.27,1.81
21-Nov-2003,16.98,3.31,1.79
24-Nov-2003,17.02,3.32,1.79
25-Nov-2003,17.29,3.37,1.76
27-Nov-2003,17.62,3.44,1.72
28-Nov-2003,17.81,3.47,1.71
01-Dec-2003,18.27,3.57,1.66
02-Dec-2003,18.29,3.57,1.66
03-Dec-2003,18.42,3.59,1.65
04-Dec-2003,18.47,3.60,1.65
05-Dec-2003,18.15,3.54,1.67
08-Dec-2003,18.15,3.54,1.67
09-Dec-2003,18.48,3.61,1.64
10-Dec-2003,18.60,3.63,1.63
11-Dec-2003,18.69,3.65,1.63
12-Dec-2003,18.73,3.66,1.62
15-Dec-2003,19.01,3.71,1.60
16-Dec-2003,19.15,3.74,1.59
17-Dec-2003,19.11,3.73,1.59
18-Dec-2003,19.37,3.78,1.57
19-Dec-2003,19.61,3.83,1.55
22-Dec-2003,19.73,3.85,1.54
23-Dec-2003,19.63,3.83,1.55
24-Dec-2003,19.95,3.89,1.52
26-Dec-2003,20.26,3.95,1.50
29-Dec-2003,20.67,4.03,1.47
30-Dec-2003,20.66,4.03,1.47
31-Dec-2003,20.73,4.05,1.47
01-Jan-2004,21.09,4.12,1.44
02-Jan-2004,21.46,4.19,1.42
05-Jan-2004,21.56,4.21,1.41
06-Jan-2004,21.25,4.15,1.43
07-Jan-2004,21.14,4.12,1.44
08-Jan-2004,21.71,4.24,1.40
09-Jan-2004,21.75,4.24,1.40
12-Jan-2004,21.46,4.19,1.42
13-Jan-2004,21.66,4.23,1.40
14-Jan-2004,21.86,4.27,1.39
15-Jan-2004,21.44,4.18,1.42
16-Jan-2004,20.96,4.09,1.45
19-Jan-2004,21.35,4.17,1.42
20-Jan-2004,20.88,4.07,1.46
21-Jan-2004,20.13,3.93,1.51
22-Jan-2004,19.53,3.81,1.56
23-Jan-2004,20.38,3.98,1.49
27-Jan-2004,21.01,4.10,1.45
28-Jan-2004,20.55,4.01,1.48
29-Jan-2004,20.34,3.97,1.49
30-Jan-2004,19.96,3.90,1.52
03-Feb-2004,19.55,3.81,1.55
04-Feb-2004,20.14,3.93,1.51
05-Feb-2004,19.94,3.89,1.52
06-Feb-2004,20.27,3.95,1.50
09-Feb-2004,20.78,4.06,1.46
10-Feb-2004,20.79,4.06,1.46
11-Feb-2004,20.71,4.08,1.45
12-Feb-2004,20.64,4.07,1.46
13-Feb-2004,20.95,4.13,1.44
16-Feb-2004,20.98,4.13,1.43
17-Feb-2004,21.05,4.15,1.43
18-Feb-2004,21.01,4.14,1.43
19-Feb-2004,20.38,4.01,1.48
20-Feb-2004,20.31,4.00,1.48
23-Feb-2004,19.83,3.91,1.52
24-Feb-2004,19.97,3.93,1.51
25-Feb-2004,19.60,3.86,1.54
26-Feb-2004,19.37,3.81,1.55
27-Feb-2004,19.74,3.89,1.52
01-Mar-2004,21.57,4.26,1.39
03-Mar-2004,21.72,3.67,1.38
04-Mar-2004,21.53,3.64,1.39
05-Mar-2004,21.81,3.68,1.37
08-Mar-2004,22.01,3.72,1.36
09-Mar-2004,21.79,3.68,1.38
10-Mar-2004,21.54,3.64,1.39
11-Mar-2004,21.08,3.56,1.42
12-Mar-2004,21.16,3.58,1.42
15-Mar-2004,20.59,3.48,1.46
16-Mar-2004,20.43,3.45,1.79
17-Mar-2004,20.44,3.45,1.79
18-Mar-2004,20.05,3.39,1.82
19-Mar-2004,20.15,3.40,1.82
22-Mar-2004,19.68,3.32,1.86
23-Mar-2004,19.81,3.35,1.85
24-Mar-2004,19.76,3.34,1.85
25-Mar-2004,19.91,3.36,1.84
26-Mar-2004,20.41,3.45,1.79
29-Mar-2004,20.58,3.48,1.78
30-Mar-2004,20.44,3.45,1.79
31-Mar-2004,20.70,3.50,1.77
01-Apr-2004,21.27,3.59,1.72
02-Apr-2004,21.53,3.64,1.70
05-Apr-2004,21.71,3.67,1.69
06-Apr-2004,21.64,3.66,1.69
07-Apr-2004,21.61,3.65,1.69
08-Apr-2004,21.67,3.66,1.69
12-Apr-2004,19.04,3.61,1.95
13-Apr-2004,19.46,3.69,1.90
15-Apr-2004,19.29,3.65,1.92
16-Apr-2004,19.36,3.67,1.91
17-Apr-2004,19.35,3.67,1.91
19-Apr-2004,19.10,3.62,1.94
20-Apr-2004,19.11,3.62,1.94
21-Apr-2004,19.41,3.68,1.91
22-Apr-2004,19.58,3.71,1.89
23-Apr-2004,19.68,3.73,1.88
27-Apr-2004,18.90,3.58,1.96
28-Apr-2004,18.89,3.58,1.96
29-Apr-2004,18.82,3.56,1.97
30-Apr-2004,18.68,3.54,1.98
03-May-2004,16.62,3.48,2.02
04-May-2004,16.87,3.53,1.96
05-May-2004,16.86,3.57,1.94
06-May-2004,17.04,3.61,2.00
